rel_pkl,source_chunk_idx,target_side_x_m
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,171,-0.089843
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,175,-0.09633
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,176,-0.105042
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,183,-0.243683
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,184,-0.26053
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,185,-0.272843
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,186,-0.279212
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,187,-0.279277
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,188,-0.275072
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,189,-0.267467
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,190,-0.258086
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,191,-0.247549
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,192,-0.235747
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,193,-0.221111
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,194,-0.202699
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,195,-0.182681
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,196,-0.16627
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,197,-0.155136
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,212,-0.33617
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,213,-0.331132
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,214,-0.322336
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,215,-0.309911
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,216,-0.294055
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,217,-0.274619
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,218,-0.252908
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,219,-0.227246
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,220,-0.197087
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,221,-0.168143
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,222,-0.146007
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,223,-0.131387
BMLmovi/Subject_50_F_MoSh/Subject_50_F_4.pkl,224,-0.12366
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,12,-0.250093
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,17,-0.213712
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,18,-0.19857
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,19,-0.185406
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,20,-0.178526
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,21,-0.180293
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,30,-0.344435
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,31,-0.346358
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,32,-0.344078
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,33,-0.337399
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,34,-0.325609
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,35,-0.308296
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,36,-0.285769
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,37,-0.260079
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,38,-0.234251
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,39,-0.211343
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,40,-0.195815
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,52,-0.398123
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,84,0.21512
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,91,0.344194
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,92,0.33981
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,93,0.328523
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,94,0.310612
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,95,0.285623
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,96,0.256376
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,97,0.228927
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,111,0.409929
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,112,0.412239
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,113,0.408969
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,114,0.400699
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,115,0.386367
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,116,0.365488
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,117,0.338668
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,118,0.307617
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,119,0.277684
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,120,0.254423
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,121,0.241097
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,122,0.235856
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,123,0.239124
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,124,0.250363
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,127,0.326367
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,131,0.409487
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,132,0.414193
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,133,0.413407
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,134,0.408195
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,142,0.238507
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,157,0.336743
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,158,0.311137
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,191,-0.138993
BMLmovi/Subject_52_F_MoSh/Subject_52_F_8.pkl,192,-0.166838
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,7,-0.266418
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,8,-0.295065
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,9,-0.317998
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,10,-0.333888
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,11,-0.342832
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,12,-0.345709
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,13,-0.343064
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,14,-0.334977
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,15,-0.322442
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,16,-0.304954
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,17,-0.283176
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,18,-0.259289
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,19,-0.234572
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,20,-0.212322
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,21,-0.194669
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,22,-0.181385
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,23,-0.171944
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,24,-0.165443
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,25,-0.161803
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,26,-0.162115
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,27,-0.165731
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,28,-0.173087
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,29,-0.184957
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,30,-0.200474
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,31,-0.220027
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,32,-0.243935
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,33,-0.27031
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,41,-0.360698
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,42,-0.345813
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,43,-0.325329
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,44,-0.298966
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,45,-0.268813
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,46,-0.23764
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,47,-0.208371
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,48,-0.185102
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,49,-0.16638
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,50,-0.149433
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,68,-0.327652
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,69,-0.33268
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,70,-0.330624
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,71,-0.323859
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,72,-0.312924
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,73,-0.297396
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,74,-0.277315
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,75,-0.252631
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,76,-0.223894
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,105,0.281332
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,106,0.256592
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,107,0.228972
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,108,0.20242
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,109,0.179939
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,110,0.162193
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,185,0.241328
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,186,0.201691
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,187,0.166219
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,204,-0.260486
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,205,-0.295529
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,206,-0.323514
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,207,-0.34405
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,208,-0.357646
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,209,-0.364193
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,210,-0.364592
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,211,-0.359502
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,212,-0.349435
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,213,-0.335127
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,214,-0.314911
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,220,-0.170785
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,221,-0.161774
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,222,-0.156947
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,223,-0.155911
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,224,-0.15825
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,225,-0.16339
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,226,-0.17246
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,227,-0.185993
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,228,-0.202434
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,229,-0.220054
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,230,-0.235105
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,231,-0.246609
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,232,-0.254523
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,233,-0.255978
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,234,-0.253117
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,235,-0.247305
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,236,-0.237418
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,237,-0.222635
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,238,-0.202896
BMLmovi/Subject_57_F_MoSh/Subject_57_F_5.pkl,239,-0.177401
BMLmovi/Subject_68_F_MoSh/Subject_68_F_3.pkl,8,0.383436
BMLmovi/Subject_68_F_MoSh/Subject_68_F_3.pkl,9,0.380469
BMLmovi/Subject_68_F_MoSh/Subject_68_F_3.pkl,10,0.372321
BMLmovi/Subject_68_F_MoSh/Subject_68_F_3.pkl,11,0.359755
BMLmovi/Subject_68_F_MoSh/Subject_68_F_3.pkl,12,0.33957
BMLmovi/Subject_68_F_MoSh/Subject_68_F_3.pkl,13,0.310982
BMLmovi/Subject_68_F_MoSh/Subject_68_F_3.pkl,14,0.28087
BMLmovi/Subject_68_F_MoSh/Subject_68_F_3.pkl,17,0.227388
BMLmovi/Subject_68_F_MoSh/Subject_68_F_3.pkl,32,0.252979
BMLmovi/Subject_68_F_MoSh/Subject_68_F_3.pkl,155,0.313485
BMLmovi/Subject_68_F_MoSh/Subject_68_F_3.pkl,156,0.283605
BMLmovi/Subject_68_F_MoSh/Subject_68_F_3.pkl,157,0.256642
BMLmovi/Subject_68_F_MoSh/Subject_68_F_3.pkl,169,0.387196
BMLmovi/Subject_68_F_MoSh/Subject_68_F_3.pkl,170,0.39932
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,17,-0.332167
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,18,-0.330114
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,19,-0.321491
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,20,-0.306947
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,29,-0.114839
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,30,-0.11064
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,31,-0.111381
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,47,-0.402876
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,48,-0.391617
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,57,-0.141301
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,58,-0.12115
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,59,-0.105027
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,60,-0.093777
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,61,-0.085981
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,62,-0.080862
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,74,-0.289526
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,75,-0.302387
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,76,-0.30779
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,77,-0.307162
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,78,-0.300305
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,79,-0.287872
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,80,-0.27234
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,81,-0.252268
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,82,-0.227577
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,123,0.164586
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,124,0.139291
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,153,0.269219
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,154,0.236636
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,155,0.203936
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,156,0.173151
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,157,0.146207
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,158,0.123551
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,159,0.10361
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,160,0.086398
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,161,0.071835
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,162,0.060429
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,163,0.053458
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,164,0.04901
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,165,0.04723
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,187,0.339095
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,188,0.310158
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,189,0.27748
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,190,0.242018
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,191,0.20693
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,192,0.174277
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,193,0.145034
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,194,0.120268
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,195,0.100445
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,196,0.08577
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,197,0.07429
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,198,0.066686
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,199,0.063515
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,200,0.064715
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,201,0.069124
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,202,0.076175
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,203,0.086314
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,218,0.251976
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,219,0.229095
BMLmovi/Subject_76_F_MoSh/Subject_76_F_4.pkl,265,-0.223093
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,64,0.188622
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,123,0.147114
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,124,0.117388
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,125,0.088231
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,126,0.061527
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,136,-0.182838
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,137,-0.210406
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,138,-0.233157
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,139,-0.25048
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,140,-0.261995
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,145,-0.246732
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,146,-0.235475
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,147,-0.220796
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,148,-0.201955
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,149,-0.182765
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,157,-0.202846
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,158,-0.222606
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,159,-0.244136
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,160,-0.266249
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,161,-0.285308
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,162,-0.300245
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,166,-0.301023
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,167,-0.28873
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,168,-0.273523
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,169,-0.255078
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,170,-0.234484
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,171,-0.212708
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,172,-0.191255
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,192,-0.314978
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,193,-0.301765
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,194,-0.286141
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,195,-0.267622
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,196,-0.2453
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,219,-0.273844
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,220,-0.250767
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,221,-0.225255
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,222,-0.200851
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,223,-0.182113
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,224,-0.169996
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,225,-0.163914
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,226,-0.162877
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,227,-0.166826
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,228,-0.174609
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,229,-0.18515
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,230,-0.197652
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,231,-0.210866
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,237,-0.355445
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,238,-0.37415
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,239,-0.384758
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,240,-0.387512
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,241,-0.383395
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,242,-0.373206
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,243,-0.358001
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,244,-0.338295
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,245,-0.313406
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,246,-0.284785
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,247,-0.25287
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,248,-0.218839
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,249,-0.185277
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,250,-0.154299
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,251,-0.126104
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,252,-0.100179
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,253,-0.076397
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,261,0.097614
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,262,0.123276
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,276,0.265412
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,277,0.237355
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,278,0.206096
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,279,0.177472
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,280,0.153682
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,281,0.134176
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,282,0.12233
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,283,0.115167
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,298,0.333441
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,299,0.335725
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,300,0.332046
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,301,0.322383
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,302,0.308853
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,303,0.291755
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,304,0.271133
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,305,0.247272
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,306,0.221366
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,307,0.194847
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,308,0.17296
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,313,0.148491
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,314,0.155924
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,315,0.165178
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,316,0.1772
BMLmovi/Subject_85_F_MoSh/Subject_85_F_17.pkl,331,0.112842
BMLmovi/Subject_87_F_MoSh/Subject_87_F_14.pkl,7,-0.169336
BMLmovi/Subject_87_F_MoSh/Subject_87_F_14.pkl,8,-0.205134
BMLmovi/Subject_87_F_MoSh/Subject_87_F_14.pkl,9,-0.240213
BMLmovi/Subject_87_F_MoSh/Subject_87_F_14.pkl,10,-0.272803
BMLmovi/Subject_87_F_MoSh/Subject_87_F_14.pkl,11,-0.299664
BMLmovi/Subject_87_F_MoSh/Subject_87_F_14.pkl,12,-0.318854
