skill,amass_sequence,babel_sid,label,reviewed_clip_filename,segment_start_s,segment_end_s,segment_start_ms,segment_end_ms,first_used_chunk_start_s,last_used_chunk_end_s,first_used_chunk_start_ms,last_used_chunk_end_ms,used_chunk_count,provenance
turn,Eyes_Japan_Dataset/hamada/accident-05-damage right arm-hamada.pkl,2024,turn right,02024__seg01__010.002_011.398__turn_right.mp4,10.002000,11.398000,10002,11398,10.006877,11.382364,10007,11382,18,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/accident-05-damage right arm-hamada.pkl,2024,turn right,02024__seg02__016.752_018.544__turn_right.mp4,16.752000,18.544000,16752,18544,16.761519,18.512264,16762,18512,27,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/accident-12-twist foot-hamada.pkl,5874,turning around,05874__seg00__009.671_010.921__turning_around.mp4,9.671000,10.921000,9671,10921,9.673314,10.882020,9673,10882,14,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/accident-12-twist foot-hamada.pkl,5874,turning around,05874__seg01__016.921_018.546__turning_around.mp4,16.921000,18.546000,16921,18546,16.928300,18.512264,16928,18512,23,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/pose-19-funny-hamada.pkl,1360,turn around,01360__seg01__021.981_023.898__turn_around.mp4,21.981000,23.898000,21981,23898,22.015129,23.890960,22015,23891,30,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/sitdown_standup-03-chair back-hamada.pkl,6283,turn around,06283__seg01__010.960_012.740__turn_around.mp4,10.960000,12.740000,10960,12740,10.973921,12.683736,10974,12684,26,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/sitdown_standup-03-chair back-hamada.pkl,6283,turn around,06283__seg03__023.360_025.160__turn_around.mp4,23.360000,25.160000,23360,25160,23.366524,25.159791,23367,25160,28,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/throw_toss-07-both hands under heavy-hamada.pkl,4035,turn right,04035__seg02__025.609_026.942__turn_right.mp4,25.609000,26.942000,25609,26942,25.615495,26.907948,25615,26908,16,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/throw_toss-12-dart-hamada.pkl,443,turn left,00443__seg01__004.325_006.221__turn_left.mp4,4.325000,6.221000,4325,6221,4.339497,6.216216,4339,6216,30,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/throw_toss-12-dart-hamada.pkl,443,turn right,00443__seg02__024.321_025.740__turn_right.mp4,24.321000,25.740000,24321,25740,24.326221,25.702229,24326,25702,18,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/throw_toss-17-pass to back light-hamada.pkl,2879,turn right,02879__seg01__022.219_023.376__turn_right.mp4,22.219000,23.376000,22219,23376,22.223606,23.348921,22224,23349,12,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/walk-05-backward-hamada.pkl,127,turn left,00127__seg03__013.315_014.023__turn_left.mp4,13.315000,14.023000,13315,14023,13.352300,14.018966,13352,14019,1,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/walk-17-push by back-hamada.pkl,806,turn around left,00806__seg01__016.086_017.392__turn_around_left.mp4,16.086000,17.392000,16086,17392,16.106211,17.357041,16106,17357,15,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/walk-18-shuffle forward-hamada.pkl,4216,turn to the right,04216__seg00__003.873_004.865__turn_to_the_right.mp4,3.873000,4.865000,3873,4865,3.880512,4.839260,3881,4839,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/walk-18-shuffle forward-hamada.pkl,4216,turn to the right,04216__seg01__009.461_011.063__turn_to_the_right.mp4,9.461000,11.063000,9461,11063,9.471788,11.056425,9472,11056,23,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/walk-18-shuffle forward-hamada.pkl,4216,turn to the right,04216__seg02__015.156_016.429__turn_to_the_right.mp4,15.156000,16.429000,15156,16429,15.188241,16.397345,15188,16397,14,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/walk-18-shuffle forward-hamada.pkl,4216,turn to the right,04216__seg03__020.161_021.646__turn_to_the_right.mp4,20.161000,21.646000,20161,21646,20.195353,21.613087,20195,21613,19,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/kaiwa/accident-12-twist foot-kaiwa.pkl,5026,turn left,05026__seg00__005.614_007.611__turn_left.mp4,5.614000,7.611000,5614,7611,5.633001,7.593172,5633,7593,32,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/kaiwa/accident-12-twist foot-kaiwa.pkl,5026,turn left,05026__seg01__010.502_012.398__turn_left.mp4,10.502000,12.398000,10502,12398,10.514936,12.391655,10515,12392,30,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/kaiwa/greeting-05-salute (chest)-kaiwa.pkl,46,turn right,00046__seg00__015.427_016.816__turn_right.mp4,15.427000,16.816000,15427,16816,15.438596,16.814604,15439,16815,18,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/kaiwa/greeting-05-salute (chest)-kaiwa.pkl,46,turn right,00046__seg01__020.065_022.244__turn_right.mp4,20.065000,22.244000,20065,22244,20.070175,22.238976,20070,22239,37,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/kaiwa/greeting-05-salute (chest)-kaiwa.pkl,46,turn right,00046__seg02__025.252_026.456__turn_right.mp4,25.252000,26.456000,25252,26456,25.285917,26.453295,25286,26453,13,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/kaiwa/greeting-08-shakehands-kaiwa.pkl,5129,turn left,05129__seg03__016.820_018.120__turn_left.mp4,16.820000,18.120000,16820,18120,16.857278,18.108108,16857,18108,15,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/kaiwa/greeting-08-shakehands-kaiwa.pkl,5129,turn right,05129__seg02__013.460_014.800__turn_right.mp4,13.460000,14.800000,13460,14800,13.477477,14.770033,13477,14770,16,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/kaiwa/turn-05-turn-kaiwa.pkl,2674,turn left,02674__seg00__002.760_003.560__turn_left.mp4,2.760000,3.560000,2760,3560,2.795638,3.545756,2796,3546,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/kanno/accident-02-dodge fast-kanno.pkl,1656,turn left,01656__seg00__001.674_002.854__turn_left.mp4,1.674000,2.854000,1674,2854,1.709508,2.834823,1710,2835,12,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/kudo/greeting-04-salute (head)-kudo.pkl,2710,turn left,02710__seg00__008.000_009.500__turn_left.mp4,8.000000,9.500000,8000,9500,8.018347,9.484848,8018,9485,41,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/kudo/greeting-04-salute (head)-kudo.pkl,2710,turn left,02710__seg02__016.620_018.060__turn_left.mp4,16.620000,18.060000,16620,18060,16.636570,18.043084,16637,18043,38,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/kudo/greeting-04-salute (head)-kudo.pkl,2710,turn left,02710__seg04__029.000_030.020__turn_left.mp4,29.000000,30.020000,29000,30020,29.014018,30.000618,29014,30001,17,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/kudo/greeting-04-salute (head)-kudo.pkl,2710,turn right,02710__seg01__011.180_013.000__turn_right.mp4,11.180000,13.000000,11180,13000,11.197691,12.984127,11198,12984,57,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/kudo/walk-25-tired-kudo.pkl,2541,turn around,02541__seg01__012.294_013.169__turn_around.mp4,12.294000,13.169000,12294,13169,12.297464,13.164090,12297,13164,11,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/kudo/walk-25-tired-kudo.pkl,2541,turn around,02541__seg02__016.544_017.273__turn_around.mp4,16.544000,17.273000,16544,17273,16.556586,17.263245,16557,17263,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/kudo/walk-25-tired-kudo.pkl,2541,turn around,02541__seg03__019.856_021.336__turn_around.mp4,19.856000,21.336000,19856,21336,19.875902,21.322408,19876,21322,40,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/kudo/walk-25-tired-kudo.pkl,2541,turn around,02541__seg04__025.127_026.190__turn_around.mp4,25.127000,26.190000,25127,26190,25.134818,26.181406,25135,26181,20,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/shiono/walk-28-look up-shiono.pkl,4158,turn left,04158__seg04__019.440_020.540__turn_left.mp4,19.440000,20.540000,19440,20540,19.442400,20.526285,19442,20526,11,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/shiono/walk-28-look up-shiono.pkl,4158,turn right,04158__seg00__003.400_004.200__turn_right.mp4,3.400000,4.200000,3400,4200,3.421195,4.171305,3421,4171,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/shiono/walk-28-look up-shiono.pkl,4158,turn right,04158__seg05__022.260_023.620__turn_right.mp4,22.260000,23.620000,22260,23620,22.279488,23.613705,22279,23614,17,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/takiguchi/accident-07-damage left arm-takiguchi.pkl,1122,turn left,01122__seg00__012.697_016.128__turn_left.mp4,12.697000,16.128000,12697,16128,12.855346,16.109777,12855,16110,59,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/takiguchi/accident-14-dodge turn down-takiguchi.pkl,2329,turning back,02329__seg01__012.752_014.359__turning_back.mp4,12.752000,14.359000,12752,14359,12.771870,14.189823,12772,14190,16,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/takiguchi/accident-14-dodge turn down-takiguchi.pkl,2329,turning right,02329__seg00__011.773_012.752__turning_right.mp4,11.773000,12.752000,11773,12752,11.811893,12.728988,11812,12729,7,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/takiguchi/turn-05-turn-takiguchi.pkl,5444,spin clockwise,05444__seg01__014.023_017.336__spin_clockwise.mp4,14.023000,17.336000,14023,17336,14.024014,17.320183,14024,17320,50,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/takiguchi/turn-05-turn-takiguchi.pkl,5444,spin clockwise,05444__seg02__022.711_025.000__spin_clockwise.mp4,22.711000,25.000000,22711,25000,22.747284,25.000000,22747,25000,39,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/takiguchi/walk-05-backward-takiguchi.pkl,2286,turn around,02286__seg01__012.094_013.474__turn_around.mp4,12.094000,13.474000,12094,13474,12.109431,13.444204,12109,13444,17,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/takiguchi/walk-05-backward-takiguchi.pkl,2286,turn around,02286__seg02__016.634_018.314__turn_around.mp4,16.634000,18.314000,16634,18314,16.660907,18.287977,16661,18288,24,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/takiguchi/walk-16-push by hand-takiguchi.pkl,1489,pivots body 180 degrees,01489__seg01__020.438_022.627__pivots_body_180_degrees.mp4,20.438000,22.627000,20438,22627,20.675737,22.622140,20676,22622,65,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/takiguchi/walk-29-look down-takiguchi.pkl,434,turn around,00434__seg01__008.606_009.961__turn_around.mp4,8.606000,9.961000,8606,9961,8.639794,9.932533,8640,9933,16,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/takiguchi/walk-29-look down-takiguchi.pkl,434,turn around,00434__seg02__012.773_014.461__turn_around.mp4,12.773000,14.461000,12773,14461,12.813608,14.440252,12814,14440,24,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/takiguchi/walk-29-look down-takiguchi.pkl,434,turn around,00434__seg03__017.023_018.690__turn_around.mp4,17.023000,18.690000,17023,18690,17.029160,18.655803,17029,18656,24,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/takiguchi/walk-29-look down-takiguchi.pkl,434,turn around,00434__seg04__021.961_024.190__turn_around.mp4,21.961000,24.190000,21961,24190,21.995998,24.165237,21996,24165,37,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/takiguchi/walk-29-look down-takiguchi.pkl,434,turn right,00434__seg00__004.877_006.065__turn_right.mp4,4.877000,6.065000,4877,6065,4.883362,6.050886,4883,6051,13,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/1347/Experiment3_subject1347_random_01.pkl,4264,turning,04264__seg00__007.669_008.565__turning.mp4,7.669000,8.565000,7669,8565,7.677769,8.543858,7678,8544,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/1347/Experiment3a_subject1347_back_02.pkl,2451,turn around right,02451__seg00__050.218_051.575__turn_around_right.mp4,50.218000,51.575000,50218,51575,50.256890,51.573000,50257,51573,14,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/167/bend_right04.pkl,5409,turning right,05409__seg00__001.898_002.731__turning_right.mp4,1.898000,2.731000,1898,2731,1.942857,2.709158,1943,2709,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/167/turn_left09.pkl,4702,turn around,04702__seg00__002.611_003.611__turn_around.mp4,2.611000,3.611000,2611,3611,2.841121,3.607477,2841,3607,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/167/turn_right06.pkl,4745,turn around,04745__seg00__002.515_003.640__turn_around.mp4,2.515000,3.640000,2515,3640,2.732310,3.597690,2732,3598,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/167/turn_right07.pkl,529,turning around,00529__seg00__002.544_003.555__turning_around.mp4,2.544000,3.555000,2544,3555,2.727286,3.542714,2727,3543,4,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/183/turn_left07.pkl,2079,turn around,02079__seg00__001.345_002.267__turn_around.mp4,1.345000,2.267000,1345,2267,1.394093,2.259916,1394,2260,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/183/turn_left09.pkl,6332,turning around from left,06332__seg00__001.773_002.877__turning_around_from_left.mp4,1.773000,2.877000,1773,2877,1.801429,2.868413,1801,2868,9,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/183/turn_right07.pkl,3126,turn around,03126__seg00__002.268_003.268__turn_around.mp4,2.268000,3.268000,2268,3268,2.582013,3.248679,2582,3249,1,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/205/turn_left02.pkl,200,turn left,00200__seg00__002.291_003.199__turn_left.mp4,2.291000,3.199000,2291,3199,2.491909,3.158576,2492,3159,1,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/3/Experiment3a_03.pkl,754,turn left,00754__seg00__086.944_090.194__turn_left.mp4,86.944000,90.194000,86944,90194,86.984265,90.150479,86984,90150,51,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/3/Transfuse07.pkl,62,turning,00062__seg00__019.112_021.549__turning.mp4,19.112000,21.549000,19112,21549,19.135655,21.001423,19136,21001,16,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/3/turn_left01.pkl,2724,turning around,02724__seg00__002.765_003.765__turning_around.mp4,2.765000,3.765000,2765,3765,3.090343,3.757009,3090,3757,1,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/3/turn_left03.pkl,3856,turning around,03856__seg00__002.898_004.419__turning_around.mp4,2.898000,4.419000,2898,4419,2.932268,4.394126,2932,4394,11,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/3/turn_right06.pkl,2983,turn around,02983__seg00__001.821_002.821__turn_around.mp4,1.821000,2.821000,1821,2821,2.123939,2.790606,2124,2791,1,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/3/upstairs_downstairs01.pkl,881,turn around,00881__seg00__004.460_006.955__turn_around.mp4,4.460000,6.955000,4460,6955,4.477540,6.935223,4478,6935,37,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/314/turn_left03.pkl,800,turn right,00800__seg00__001.440_002.502__turn_right.mp4,1.440000,2.502000,1440,2502,1.691542,2.457711,1692,2458,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/317/turn_left02.pkl,3598,turning around,03598__seg00__001.481_002.211__turning_around.mp4,1.481000,2.211000,1481,2211,1.487209,2.203450,1487,2203,2,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/317/turn_right08.pkl,4778,turn around,04778__seg00__002.218_003.202__turn_around.mp4,2.218000,3.202000,2218,3202,2.392523,3.158879,2393,3159,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/348/turn_right02.pkl,6508,turn around,06508__seg00__003.385_004.535__turn_around.mp4,3.385000,4.535000,3385,4535,3.391214,4.506718,3391,4507,10,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/348/turn_right03.pkl,3467,turning around,03467__seg00__003.127_003.940__turning_around.mp4,3.127000,3.940000,3127,3940,3.151875,3.918601,3152,3919,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/348/turn_right05.pkl,3550,turn around,03550__seg00__002.794_003.586__turn_around.mp4,2.794000,3.586000,2794,3586,2.901559,3.568226,2902,3568,1,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/424/turn_left06.pkl,3829,turning around,03829__seg00__002.794_004.211__turning_around.mp4,2.794000,4.211000,2794,4211,2.842748,4.207634,2843,4208,15,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/424/turn_right04.pkl,5155,turn around,05155__seg00__002.352_003.252__turn_around.mp4,2.352000,3.252000,2352,3252,2.392079,3.208251,2392,3208,4,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/425/turn_right01.pkl,333,turn around,00333__seg00__002.794_003.711__turn_around.mp4,2.794000,3.711000,2794,3711,2.922739,3.688482,2923,3688,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/441/PizzaDelivery03.pkl,3747,turn around,03747__seg00__017.065_018.252__turn_around.mp4,17.065000,18.252000,17065,18252,17.102468,18.219199,17102,18219,10,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/442/PizzaDelivery05.pkl,6971,turn around,06971__seg00__013.148_014.711__turn_around.mp4,13.148000,14.711000,13148,14711,13.183537,14.699144,13184,14699,18,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/513/upstairs_downstairs06.pkl,2322,turn around,02322__seg00__002.547_003.827__turn_around.mp4,2.547000,3.827000,2547,3827,2.592954,3.808130,2593,3808,12,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,KIT/9/turn_left10.pkl,4537,turning around,04537__seg00__002.127_003.044__turning_around.mp4,2.127000,3.044000,2127,3044,2.151558,3.018370,2152,3018,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-01_03_120.pkl,4283,turn around left,04283__seg01__050.605_053.055__turn_around_left.mp4,50.605000,53.055000,50605,53055,50.625462,53.043587,50625,53044,43,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-01_03_120.pkl,4283,turn around right,04283__seg00__010.355_011.905__turn_around_right.mp4,10.355000,11.905000,10355,11905,10.383641,11.884335,10384,11884,21,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-01_03_120.pkl,4283,turn around right,04283__seg02__058.755_061.755__turn_around_right.mp4,58.755000,61.755000,58755,61755,59.007438,61.717471,59007,61717,50,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-03_02_120.pkl,4568,turn left,04568__seg02__027.204_028.572__turn_left.mp4,27.204000,28.572000,27204,28572,27.218986,28.552580,27219,28553,17,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-03_02_120.pkl,4568,turn right,04568__seg00__008.836_010.760__turn_right.mp4,8.836000,10.760000,8836,10760,8.836792,10.753948,8837,10754,31,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-03_02_120.pkl,4568,turn right,04568__seg04__039.216_040.408__turn_right.mp4,39.216000,40.408000,39216,40408,39.223684,40.390546,39224,40391,13,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-03_03_120.pkl,2969,turn around left,02969__seg01__009.781_011.225__turn_around_left.mp4,9.781000,11.225000,9781,11225,9.802568,11.220070,9803,11220,19,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-03_03_120.pkl,2969,turn around left,02969__seg04__025.614_027.197__turn_around_left.mp4,25.614000,27.197000,25614,27197,25.653529,27.196170,25654,27196,22,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-03_03_120.pkl,2969,turn around right,02969__seg03__018.031_019.614__turn_around_right.mp4,18.031000,19.614000,18031,19614,18.061753,19.604394,18062,19604,22,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-03_03_120.pkl,2969,turn around right,02969__seg06__031.725_033.336__turn_around_right.mp4,31.725000,33.336000,31725,33336,31.743635,33.327989,31744,33328,23,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-03_03_120.pkl,2969,turn around right,02969__seg08__037.864_038.697__turn_around_right.mp4,37.864000,38.697000,37864,38697,37.875454,38.667260,37875,38667,4,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-03_04_120.pkl,6775,turn around,06775__seg00__006.711_008.086__turn_around.mp4,6.711000,8.086000,6711,8086,6.713724,8.047593,6714,8048,17,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-03_04_120.pkl,6775,turn around,06775__seg02__021.502_023.162__turn_around.mp4,21.502000,23.162000,21502,23162,21.517277,23.017946,21517,23018,21,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-03_04_120.pkl,6775,turn around,06775__seg03__026.616_028.697__turn_around.mp4,26.616000,28.697000,26616,28697,26.646395,28.689167,26646,28689,34,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-04_02_120.pkl,1127,pivots whole body around 180 degrees,01127__seg02__021.023_023.648__pivots_whole_body_around_180_degrees.mp4,21.023000,23.648000,21023,23648,21.088831,23.630987,21089,23631,46,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-04_02_120.pkl,1127,pivots whole body around 180 degrees,01127__seg03__036.711_039.627__pivots_whole_body_around_180_degrees.mp4,36.711000,39.627000,36711,39627,36.717905,39.593481,36718,39593,48,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-04_02_120.pkl,1127,pivots whole body around 180 degrees,01127__seg04__044.752_046.981__pivots_whole_body_around_180_degrees.mp4,44.752000,46.981000,44752,46981,44.761669,46.970404,44762,46970,31,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-04_02_120.pkl,1127,pivots whole body around 180 degrees,01127__seg05__050.606_052.377__pivots_whole_body_around_180_degrees.mp4,50.606000,52.377000,50606,52377,50.638201,52.346806,50638,52347,26,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-04_02_120.pkl,1127,pivots whole body around 180 degrees,01127__seg06__055.169_057.065__pivots_whole_body_around_180_degrees.mp4,55.169000,57.065000,55169,57065,55.181052,57.056367,55181,57056,30,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-04_03_120.pkl,2033,turn around,02033__seg00__007.773_008.940__turn_around.mp4,7.773000,8.940000,7773,8940,7.795891,8.921140,7796,8921,12,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-04_03_120.pkl,2033,turn around,02033__seg01__013.023_014.377__turn_around.mp4,13.023000,14.377000,13023,14377,13.048737,14.340743,13049,14341,16,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-04_03_120.pkl,2033,turn around,02033__seg02__018.836_020.252__turn_around.mp4,18.836000,20.252000,18836,20252,18.843544,20.218928,18844,20219,18,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_01-04_03_120.pkl,2033,turn around,02033__seg03__034.023_035.273__turn_around.mp4,34.023000,35.273000,34023,35273,34.060123,35.268750,34060,35269,14,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_02-01_02_120.pkl,5238,pivots body 180 degrees,05238__seg00__007.086_008.627__pivots_body_180_degrees.mp4,7.086000,8.627000,7086,8627,7.095822,8.597291,7096,8597,21,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_02-01_02_120.pkl,5238,pivots body 180 degrees,05238__seg01__016.648_018.461__pivots_body_180_degrees.mp4,16.648000,18.461000,16648,18461,16.654311,18.447961,16654,18448,28,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_02-01_03_120.pkl,4740,turn around,04740__seg01__006.600_007.700__turn_around.mp4,6.600000,7.700000,6600,7700,6.632407,7.674493,6632,7674,10,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_02-01_03_120.pkl,4740,turn around,04740__seg02__015.100_016.160__turn_around.mp4,15.100000,16.160000,15100,16160,15.100197,16.142283,15100,16142,10,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,MPI_HDM05/bk/HDM_bk_02-01_03_120.pkl,4740,turn left,04740__seg00__002.060_002.820__turn_left.mp4,2.060000,2.820000,2060,2820,2.085663,2.794042,2086,2794,2,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
